"H","DTOP","DCASS","20130927","20130927195925","HKCC",1
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","MAR","14",7200,0,0,0,0,0,3392,-2,1450,1450,0,0,0,20,8
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","MAR","14",7300,0,0,0,0,0,3295,-2,15,15,0,0,0,23,8
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","MAR","14",7400,0,0,0,0,0,3198,-1,525,525,0,0,0,26,9
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","MAR","14",7500,0,0,0,0,0,3102,0,0,0,0,0,0,30,10
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","MAR","14",7600,0,0,0,0,0,3006,0,2450,2350,0,0,0,34,10
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","MAR","14",7700,0,0,0,0,0,2911,1,11,11,0,0,0,39,11
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","MAR","14",7800,0,0,0,0,0,2816,2,1039,946,0,0,0,44,12
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","MAR","14",7900,0,0,0,0,0,2721,2,40,40,0,0,0,49,12
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","MAR","14",8000,0,0,0,0,0,2628,3,2806,2400,0,0,0,56,13
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","MAR","14",8200,0,0,0,0,0,2442,3,888,876,0,0,0,70,13
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","MAR","14",8400,0,0,0,0,0,2260,4,1923,1437,0,0,0,88,14
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","MAR","14",8600,10,10,0,0,0,2081,4,4021,3969,0,0,0,109,14
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","MAR","14",8800,50,50,0,0,0,1907,4,11456,11136,0,0,0,135,14
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","MAR","14",9000,1155,1050,0,0,0,1737,3,5557,3827,-6,6,1,165,8
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","MAR","14",9200,2425,2325,0,0,0,1572,1,5587,4273,-8,8,1,200,5
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","MAR","14",9400,2061,1561,0,0,0,1414,0,1912,1784,0,0,0,242,10
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","MAR","14",9600,1343,1093,0,0,0,1261,-4,4121,3350,0,0,0,289,6
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","MAR","14",9800,1993,1827,0,0,0,1116,-7,3402,2560,0,0,0,344,3
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","MAR","14",10000,9326,8926,0,0,0,979,-11,2767,2434,300,300,2,407,-1
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","MAR","14",10200,5152,4452,0,0,0,842,-18,3132,3125,0,7,1,484,-3
